,지역,망,측정소코드,측정소명,측정일시,SO2,CO,O3,NO2,PM10,PM25,주소
5110,서울 종로구,도시대기,111123,종로구,2021050123,0.004,0.4,0.037,0.008,9.0,5.0,서울 종로구 종로35가길 19
5111,서울 종로구,도시대기,111123,종로구,2021050124,0.004,0.3,0.043,0.008,3.0,3.0,서울 종로구 종로35가길 19
5112,서울 종로구,도시대기,111123,종로구,2021050201,0.003,0.3,0.038,0.006,3.0,1.0,서울 종로구 종로35가길 19
5113,서울 종로구,도시대기,111123,종로구,2021050202,0.004,0.3,0.044,0.004,3.0,2.0,서울 종로구 종로35가길 19
5114,서울 종로구,도시대기,111123,종로구,2021050203,0.003,0.3,0.042,0.004,3.0,1.0,서울 종로구 종로35가길 19
5115,서울 종로구,도시대기,111123,종로구,2021050204,0.002,0.4,0.042,0.005,3.0,2.0,서울 종로구 종로35가길 19
5116,서울 종로구,도시대기,111123,종로구,2021050205,0.002,0.3,0.04,0.004,3.0,2.0,서울 종로구 종로35가길 19
5117,서울 종로구,도시대기,111123,종로구,2021050206,0.002,0.3,0.038,0.006,4.0,3.0,서울 종로구 종로35가길 19
5118,서울 종로구,도시대기,111123,종로구,2021050207,0.003,0.3,0.035,0.007,5.0,2.0,서울 종로구 종로35가길 19
5119,서울 종로구,도시대기,111123,종로구,2021050208,0.003,0.3,0.035,0.009,3.0,1.0,서울 종로구 종로35가길 19
5120,서울 종로구,도시대기,111123,종로구,2021050209,0.003,0.4,0.038,0.01,3.0,1.0,서울 종로구 종로35가길 19
5121,서울 종로구,도시대기,111123,종로구,2021050210,0.003,0.4,0.04,0.009,6.0,2.0,서울 종로구 종로35가길 19
5122,서울 종로구,도시대기,111123,종로구,2021050211,0.003,0.3,0.043,0.007,12.0,5.0,서울 종로구 종로35가길 19
5123,서울 종로구,도시대기,111123,종로구,2021050212,0.004,0.3,0.047,0.005,20.0,8.0,서울 종로구 종로35가길 19
5124,서울 종로구,도시대기,111123,종로구,2021050213,0.004,0.3,0.05,0.006,23.0,11.0,서울 종로구 종로35가길 19
5125,서울 종로구,도시대기,111123,종로구,2021050214,0.002,0.3,0.052,0.005,21.0,8.0,서울 종로구 종로35가길 19
5126,서울 종로구,도시대기,111123,종로구,2021050215,0.002,0.3,0.053,0.006,22.0,9.0,서울 종로구 종로35가길 19
5127,서울 종로구,도시대기,111123,종로구,2021050216,0.002,0.3,0.053,0.006,25.0,10.0,서울 종로구 종로35가길 19
5128,서울 종로구,도시대기,111123,종로구,2021050217,0.003,0.3,0.052,0.008,26.0,10.0,서울 종로구 종로35가길 19
5129,서울 종로구,도시대기,111123,종로구,2021050218,0.003,0.3,0.051,0.007,23.0,10.0,서울 종로구 종로35가길 19
5130,서울 종로구,도시대기,111123,종로구,2021050219,0.004,0.3,0.047,0.009,24.0,10.0,서울 종로구 종로35가길 19
5131,서울 종로구,도시대기,111123,종로구,2021050220,0.003,0.3,0.043,0.013,24.0,12.0,서울 종로구 종로35가길 19
5132,서울 종로구,도시대기,111123,종로구,2021050221,0.003,0.4,0.037,0.018,24.0,14.0,서울 종로구 종로35가길 19
5133,서울 종로구,도시대기,111123,종로구,2021050222,0.003,0.4,0.031,0.025,25.0,12.0,서울 종로구 종로35가길 19
5134,서울 종로구,도시대기,111123,종로구,2021050223,0.004,0.4,0.032,0.023,26.0,13.0,서울 종로구 종로35가길 19
5135,서울 종로구,도시대기,111123,종로구,2021050224,0.004,0.4,0.03,0.023,24.0,13.0,서울 종로구 종로35가길 19
5136,서울 종로구,도시대기,111123,종로구,2021050301,0.004,0.4,0.031,0.019,29.0,15.0,서울 종로구 종로35가길 19
5137,서울 종로구,도시대기,111123,종로구,2021050302,0.003,0.4,0.032,0.016,32.0,17.0,서울 종로구 종로35가길 19
5138,서울 종로구,도시대기,111123,종로구,2021050303,0.004,0.4,0.031,0.017,33.0,19.0,서울 종로구 종로35가길 19
5139,서울 종로구,도시대기,111123,종로구,2021050304,0.002,0.5,0.021,0.018,31.0,19.0,서울 종로구 종로35가길 19
5140,서울 종로구,도시대기,111123,종로구,2021050305,0.003,0.4,0.029,0.018,34.0,19.0,서울 종로구 종로35가길 19
5141,서울 종로구,도시대기,111123,종로구,2021050306,0.003,0.4,0.03,0.018,33.0,19.0,서울 종로구 종로35가길 19
5142,서울 종로구,도시대기,111123,종로구,2021050307,0.003,0.4,0.027,0.023,33.0,18.0,서울 종로구 종로35가길 19
5143,서울 종로구,도시대기,111123,종로구,2021050308,0.004,0.5,0.035,0.023,33.0,17.0,서울 종로구 종로35가길 19
5144,서울 종로구,도시대기,111123,종로구,2021050309,0.004,0.5,0.026,0.03,38.0,19.0,서울 종로구 종로35가길 19
5145,서울 종로구,도시대기,111123,종로구,2021050310,0.004,0.5,0.029,0.03,40.0,21.0,서울 종로구 종로35가길 19
5146,서울 종로구,도시대기,111123,종로구,2021050311,0.003,0.5,0.041,0.025,42.0,18.0,서울 종로구 종로35가길 19
5147,서울 종로구,도시대기,111123,종로구,2021050312,,,,,,,서울 종로구 종로35가길 19
5148,서울 종로구,도시대기,111123,종로구,2021050313,,,,,,,서울 종로구 종로35가길 19
5149,서울 종로구,도시대기,111123,종로구,2021050314,0.004,0.4,0.057,0.014,37.0,19.0,서울 종로구 종로35가길 19
5150,서울 종로구,도시대기,111123,종로구,2021050315,0.002,0.4,0.059,0.014,36.0,18.0,서울 종로구 종로35가길 19
5151,서울 종로구,도시대기,111123,종로구,2021050316,0.004,0.4,0.068,0.017,32.0,17.0,서울 종로구 종로35가길 19
5152,서울 종로구,도시대기,111123,종로구,2021050317,0.004,0.4,0.061,0.017,31.0,18.0,서울 종로구 종로35가길 19
5153,서울 종로구,도시대기,111123,종로구,2021050318,0.004,0.4,0.059,0.019,31.0,18.0,서울 종로구 종로35가길 19
5154,서울 종로구,도시대기,111123,종로구,2021050319,0.003,0.4,0.048,0.022,31.0,18.0,서울 종로구 종로35가길 19
5155,서울 종로구,도시대기,111123,종로구,2021050320,0.003,0.4,0.042,0.025,29.0,17.0,서울 종로구 종로35가길 19
5156,서울 종로구,도시대기,111123,종로구,2021050321,0.002,0.4,0.035,0.029,34.0,20.0,서울 종로구 종로35가길 19
5157,서울 종로구,도시대기,111123,종로구,2021050322,0.004,0.5,0.031,0.031,33.0,18.0,서울 종로구 종로35가길 19
5158,서울 종로구,도시대기,111123,종로구,2021050323,0.004,0.5,0.031,0.03,34.0,19.0,서울 종로구 종로35가길 19
5159,서울 종로구,도시대기,111123,종로구,2021050324,0.005,0.5,0.028,0.031,31.0,16.0,서울 종로구 종로35가길 19
5160,서울 종로구,도시대기,111123,종로구,2021050401,0.003,0.4,0.033,0.024,20.0,12.0,서울 종로구 종로35가길 19
5161,서울 종로구,도시대기,111123,종로구,2021050402,0.003,0.4,0.035,0.02,16.0,9.0,서울 종로구 종로35가길 19
5162,서울 종로구,도시대기,111123,종로구,2021050403,0.004,0.4,0.03,0.023,17.0,10.0,서울 종로구 종로35가길 19
5163,서울 종로구,도시대기,111123,종로구,2021050404,0.004,0.5,0.016,0.033,20.0,12.0,서울 종로구 종로35가길 19
5164,서울 종로구,도시대기,111123,종로구,2021050405,0.003,0.5,0.013,0.034,25.0,15.0,서울 종로구 종로35가길 19
5165,서울 종로구,도시대기,111123,종로구,2021050406,0.003,0.5,0.016,0.031,23.0,14.0,서울 종로구 종로35가길 19
5166,서울 종로구,도시대기,111123,종로구,2021050407,0.004,0.5,0.018,0.03,20.0,11.0,서울 종로구 종로35가길 19
5167,서울 종로구,도시대기,111123,종로구,2021050408,0.003,0.5,0.017,0.033,20.0,12.0,서울 종로구 종로35가길 19
5168,서울 종로구,도시대기,111123,종로구,2021050409,0.003,0.5,0.01,0.044,24.0,13.0,서울 종로구 종로35가길 19
5169,서울 종로구,도시대기,111123,종로구,2021050410,0.002,0.5,0.012,0.041,29.0,15.0,서울 종로구 종로35가길 19
5170,서울 종로구,도시대기,111123,종로구,2021050411,0.004,0.6,0.012,0.041,34.0,14.0,서울 종로구 종로35가길 19
5171,서울 종로구,도시대기,111123,종로구,2021050412,0.003,0.6,0.014,0.038,28.0,13.0,서울 종로구 종로35가길 19
5172,서울 종로구,도시대기,111123,종로구,2021050413,0.003,0.6,0.017,0.037,29.0,14.0,서울 종로구 종로35가길 19
5173,서울 종로구,도시대기,111123,종로구,2021050414,0.003,0.6,0.015,0.039,32.0,17.0,서울 종로구 종로35가길 19
5174,서울 종로구,도시대기,111123,종로구,2021050415,0.003,0.6,0.012,0.042,38.0,20.0,서울 종로구 종로35가길 19
5175,서울 종로구,도시대기,111123,종로구,2021050416,0.003,0.7,0.008,0.044,39.0,20.0,서울 종로구 종로35가길 19
5176,서울 종로구,도시대기,111123,종로구,2021050417,0.003,0.7,0.007,0.045,42.0,20.0,서울 종로구 종로35가길 19
5177,서울 종로구,도시대기,111123,종로구,2021050418,0.004,0.7,0.005,0.046,40.0,21.0,서울 종로구 종로35가길 19
5178,서울 종로구,도시대기,111123,종로구,2021050419,0.003,0.9,0.003,0.049,42.0,26.0,서울 종로구 종로35가길 19
5179,서울 종로구,도시대기,111123,종로구,2021050420,0.004,0.9,0.002,0.052,46.0,27.0,서울 종로구 종로35가길 19
5180,서울 종로구,도시대기,111123,종로구,2021050421,0.002,0.8,0.002,0.049,43.0,28.0,서울 종로구 종로35가길 19
5181,서울 종로구,도시대기,111123,종로구,2021050422,0.003,0.7,0.007,0.041,37.0,23.0,서울 종로구 종로35가길 19
5182,서울 종로구,도시대기,111123,종로구,2021050423,0.003,0.4,0.027,0.012,11.0,6.0,서울 종로구 종로35가길 19
5183,서울 종로구,도시대기,111123,종로구,2021050424,0.003,0.4,0.03,0.009,5.0,3.0,서울 종로구 종로35가길 19
5184,서울 종로구,도시대기,111123,종로구,2021050501,0.003,0.3,0.035,0.008,20.0,6.0,서울 종로구 종로35가길 19
5185,서울 종로구,도시대기,111123,종로구,2021050502,0.003,0.3,0.036,0.006,38.0,13.0,서울 종로구 종로35가길 19
5186,서울 종로구,도시대기,111123,종로구,2021050503,0.003,0.4,0.037,0.004,20.0,6.0,서울 종로구 종로35가길 19
5187,서울 종로구,도시대기,111123,종로구,2021050504,0.003,0.4,0.035,0.004,12.0,6.0,서울 종로구 종로35가길 19
5188,서울 종로구,도시대기,111123,종로구,2021050505,0.004,0.4,0.034,0.006,14.0,5.0,서울 종로구 종로35가길 19
5189,서울 종로구,도시대기,111123,종로구,2021050506,0.002,0.4,0.03,0.012,11.0,6.0,서울 종로구 종로35가길 19
5190,서울 종로구,도시대기,111123,종로구,2021050507,0.003,0.4,0.029,0.017,14.0,7.0,서울 종로구 종로35가길 19
5191,서울 종로구,도시대기,111123,종로구,2021050508,0.003,0.4,0.029,0.017,12.0,7.0,서울 종로구 종로35가길 19
5192,서울 종로구,도시대기,111123,종로구,2021050509,0.002,0.4,0.037,0.014,17.0,7.0,서울 종로구 종로35가길 19
5193,서울 종로구,도시대기,111123,종로구,2021050510,0.002,0.4,0.042,0.012,24.0,11.0,서울 종로구 종로35가길 19
5194,서울 종로구,도시대기,111123,종로구,2021050511,0.004,0.5,0.046,0.012,41.0,14.0,서울 종로구 종로35가길 19
5195,서울 종로구,도시대기,111123,종로구,2021050512,0.003,0.4,0.05,0.008,51.0,15.0,서울 종로구 종로35가길 19
5196,서울 종로구,도시대기,111123,종로구,2021050513,0.004,0.4,0.051,0.008,51.0,13.0,서울 종로구 종로35가길 19
5197,서울 종로구,도시대기,111123,종로구,2021050514,0.004,0.4,0.053,0.008,47.0,13.0,서울 종로구 종로35가길 19
5198,서울 종로구,도시대기,111123,종로구,2021050515,0.003,0.3,0.047,0.008,53.0,10.0,서울 종로구 종로35가길 19
5199,서울 종로구,도시대기,111123,종로구,2021050516,0.003,0.3,0.044,0.01,67.0,11.0,서울 종로구 종로35가길 19
5200,서울 종로구,도시대기,111123,종로구,2021050517,0.004,0.3,0.04,0.011,66.0,11.0,서울 종로구 종로35가길 19
5201,서울 종로구,도시대기,111123,종로구,2021050518,0.002,0.4,0.04,0.011,62.0,11.0,서울 종로구 종로35가길 19
5202,서울 종로구,도시대기,111123,종로구,2021050519,0.003,0.4,0.043,0.014,77.0,14.0,서울 종로구 종로35가길 19
5203,서울 종로구,도시대기,111123,종로구,2021050520,0.004,0.4,0.043,0.017,84.0,16.0,서울 종로구 종로35가길 19
5204,서울 종로구,도시대기,111123,종로구,2021050521,0.002,0.4,0.043,0.018,81.0,16.0,서울 종로구 종로35가길 19
5205,서울 종로구,도시대기,111123,종로구,2021050522,0.003,0.4,0.044,0.017,78.0,15.0,서울 종로구 종로35가길 19
5206,서울 종로구,도시대기,111123,종로구,2021050523,0.004,0.4,0.041,0.018,77.0,14.0,서울 종로구 종로35가길 19
5207,서울 종로구,도시대기,111123,종로구,2021050524,0.004,0.4,0.03,0.026,76.0,15.0,서울 종로구 종로35가길 19
5208,서울 종로구,도시대기,111123,종로구,2021050601,0.004,0.5,0.015,0.035,76.0,20.0,서울 종로구 종로35가길 19
5209,서울 종로구,도시대기,111123,종로구,2021050602,0.003,0.5,0.013,0.034,66.0,16.0,서울 종로구 종로35가길 19
5210,서울 종로구,도시대기,111123,종로구,2021050603,0.002,0.5,0.013,0.03,65.0,14.0,서울 종로구 종로35가길 19
5211,서울 종로구,도시대기,111123,종로구,2021050604,0.003,0.5,0.018,0.028,63.0,14.0,서울 종로구 종로35가길 19
5212,서울 종로구,도시대기,111123,종로구,2021050605,0.003,0.5,0.013,0.034,68.0,17.0,서울 종로구 종로35가길 19
5213,서울 종로구,도시대기,111123,종로구,2021050606,0.002,0.5,0.006,0.038,65.0,16.0,서울 종로구 종로35가길 19
5214,서울 종로구,도시대기,111123,종로구,2021050607,0.003,0.5,0.01,0.035,64.0,14.0,서울 종로구 종로35가길 19
5215,서울 종로구,도시대기,111123,종로구,2021050608,0.003,0.5,0.014,0.033,68.0,12.0,서울 종로구 종로35가길 19
5216,서울 종로구,도시대기,111123,종로구,2021050609,0.003,0.5,0.017,0.033,76.0,14.0,서울 종로구 종로35가길 19
5217,서울 종로구,도시대기,111123,종로구,2021050610,0.004,0.5,0.023,0.031,76.0,12.0,서울 종로구 종로35가길 19
5218,서울 종로구,도시대기,111123,종로구,2021050611,0.004,0.5,0.028,0.028,72.0,13.0,서울 종로구 종로35가길 19
5219,서울 종로구,도시대기,111123,종로구,2021050612,0.004,0.4,0.034,0.027,65.0,13.0,서울 종로구 종로35가길 19
5220,서울 종로구,도시대기,111123,종로구,2021050613,0.004,0.4,0.054,0.02,70.0,16.0,서울 종로구 종로35가길 19
5221,서울 종로구,도시대기,111123,종로구,2021050614,0.003,0.5,0.067,0.018,82.0,21.0,서울 종로구 종로35가길 19
5222,서울 종로구,도시대기,111123,종로구,2021050615,0.003,0.5,0.078,0.017,95.0,24.0,서울 종로구 종로35가길 19
5223,서울 종로구,도시대기,111123,종로구,2021050616,0.005,0.5,0.084,0.016,96.0,28.0,서울 종로구 종로35가길 19
5224,서울 종로구,도시대기,111123,종로구,2021050617,0.006,0.5,0.077,0.016,86.0,27.0,서울 종로구 종로35가길 19
5225,서울 종로구,도시대기,111123,종로구,2021050618,0.003,0.4,0.069,0.015,67.0,18.0,서울 종로구 종로35가길 19
5226,서울 종로구,도시대기,111123,종로구,2021050619,0.004,0.4,0.065,0.017,66.0,16.0,서울 종로구 종로35가길 19
5227,서울 종로구,도시대기,111123,종로구,2021050620,0.004,0.4,0.062,0.018,66.0,18.0,서울 종로구 종로35가길 19
5228,서울 종로구,도시대기,111123,종로구,2021050621,0.004,0.5,0.055,0.02,60.0,17.0,서울 종로구 종로35가길 19
5229,서울 종로구,도시대기,111123,종로구,2021050622,0.005,0.5,0.044,0.028,58.0,15.0,서울 종로구 종로35가길 19
5230,서울 종로구,도시대기,111123,종로구,2021050623,0.004,0.5,0.039,0.03,63.0,18.0,서울 종로구 종로35가길 19
5231,서울 종로구,도시대기,111123,종로구,2021050624,0.003,0.4,0.048,0.02,68.0,15.0,서울 종로구 종로35가길 19
5232,서울 종로구,도시대기,111123,종로구,2021050701,0.003,0.5,0.036,0.029,75.0,15.0,서울 종로구 종로35가길 19
5233,서울 종로구,도시대기,111123,종로구,2021050702,0.003,0.6,0.014,0.044,67.0,17.0,서울 종로구 종로35가길 19
5234,서울 종로구,도시대기,111123,종로구,2021050703,0.004,0.6,0.016,0.038,62.0,17.0,서울 종로구 종로35가길 19
5235,서울 종로구,도시대기,111123,종로구,2021050704,0.003,0.5,0.03,0.029,59.0,16.0,서울 종로구 종로35가길 19
5236,서울 종로구,도시대기,111123,종로구,2021050705,0.003,0.4,0.034,0.025,66.0,19.0,서울 종로구 종로35가길 19
5237,서울 종로구,도시대기,111123,종로구,2021050706,0.004,0.5,0.028,0.031,65.0,18.0,서울 종로구 종로35가길 19
5238,서울 종로구,도시대기,111123,종로구,2021050707,0.004,0.4,0.028,0.033,64.0,15.0,서울 종로구 종로35가길 19
5239,서울 종로구,도시대기,111123,종로구,2021050708,0.004,0.4,0.035,0.028,62.0,15.0,서울 종로구 종로35가길 19
5240,서울 종로구,도시대기,111123,종로구,2021050709,0.004,0.4,0.036,0.03,66.0,16.0,서울 종로구 종로35가길 19
5241,서울 종로구,도시대기,111123,종로구,2021050710,0.003,0.4,0.035,0.025,71.0,19.0,서울 종로구 종로35가길 19
5242,서울 종로구,도시대기,111123,종로구,2021050711,0.003,0.5,0.031,0.022,72.0,22.0,서울 종로구 종로35가길 19
5243,서울 종로구,도시대기,111123,종로구,2021050712,0.005,0.5,0.036,0.016,140.0,26.0,서울 종로구 종로35가길 19
5244,서울 종로구,도시대기,111123,종로구,2021050713,0.003,0.4,0.034,0.014,311.0,44.0,서울 종로구 종로35가길 19
5245,서울 종로구,도시대기,111123,종로구,2021050714,0.002,0.4,0.032,0.012,505.0,79.0,서울 종로구 종로35가길 19
5246,서울 종로구,도시대기,111123,종로구,2021050715,0.004,0.4,0.032,0.014,626.0,95.0,서울 종로구 종로35가길 19
5247,서울 종로구,도시대기,111123,종로구,2021050716,0.002,0.4,0.033,0.015,622.0,97.0,서울 종로구 종로35가길 19
5248,서울 종로구,도시대기,111123,종로구,2021050717,0.004,0.4,0.032,0.017,628.0,98.0,서울 종로구 종로35가길 19
5249,서울 종로구,도시대기,111123,종로구,2021050718,0.005,0.5,0.024,0.022,663.0,101.0,서울 종로구 종로35가길 19
5250,서울 종로구,도시대기,111123,종로구,2021050719,0.003,0.5,0.023,0.023,689.0,107.0,서울 종로구 종로35가길 19
5251,서울 종로구,도시대기,111123,종로구,2021050720,0.002,0.4,0.024,0.02,675.0,97.0,서울 종로구 종로35가길 19
5252,서울 종로구,도시대기,111123,종로구,2021050721,0.003,0.5,0.018,0.023,631.0,92.0,서울 종로구 종로35가길 19
5253,서울 종로구,도시대기,111123,종로구,2021050722,0.004,0.5,0.016,0.023,734.0,106.0,서울 종로구 종로35가길 19
5254,서울 종로구,도시대기,111123,종로구,2021050723,0.002,0.5,0.018,0.02,873.0,117.0,서울 종로구 종로35가길 19
5255,서울 종로구,도시대기,111123,종로구,2021050724,0.004,0.4,0.019,0.018,919.0,121.0,서울 종로구 종로35가길 19
5256,서울 종로구,도시대기,111123,종로구,2021050801,0.003,0.4,0.018,0.017,942.0,122.0,서울 종로구 종로35가길 19
5257,서울 종로구,도시대기,111123,종로구,2021050802,0.004,0.4,0.023,0.012,884.0,110.0,서울 종로구 종로35가길 19
5258,서울 종로구,도시대기,111123,종로구,2021050803,0.004,0.4,0.02,0.015,745.0,95.0,서울 종로구 종로35가길 19
5259,서울 종로구,도시대기,111123,종로구,2021050804,0.003,0.4,0.014,0.019,746.0,99.0,서울 종로구 종로35가길 19
5260,서울 종로구,도시대기,111123,종로구,2021050805,0.003,0.5,0.013,0.021,714.0,93.0,서울 종로구 종로35가길 19
5261,서울 종로구,도시대기,111123,종로구,2021050806,0.002,0.5,0.012,0.022,687.0,92.0,서울 종로구 종로35가길 19
5262,서울 종로구,도시대기,111123,종로구,2021050807,0.003,0.5,0.017,0.02,630.0,83.0,서울 종로구 종로35가길 19
5263,서울 종로구,도시대기,111123,종로구,2021050808,0.003,0.5,0.017,0.021,608.0,83.0,서울 종로구 종로35가길 19
5264,서울 종로구,도시대기,111123,종로구,2021050809,0.003,0.4,0.023,0.018,590.0,82.0,서울 종로구 종로35가길 19
5265,서울 종로구,도시대기,111123,종로구,2021050810,0.003,0.4,0.026,0.017,546.0,75.0,서울 종로구 종로35가길 19
5266,서울 종로구,도시대기,111123,종로구,2021050811,0.005,0.4,0.033,0.015,459.0,64.0,서울 종로구 종로35가길 19
5267,서울 종로구,도시대기,111123,종로구,2021050812,0.005,0.4,0.041,0.012,364.0,54.0,서울 종로구 종로35가길 19
5268,서울 종로구,도시대기,111123,종로구,2021050813,0.004,0.3,0.047,0.01,332.0,48.0,서울 종로구 종로35가길 19
5269,서울 종로구,도시대기,111123,종로구,2021050814,0.004,0.3,0.052,0.009,286.0,40.0,서울 종로구 종로35가길 19
5270,서울 종로구,도시대기,111123,종로구,2021050815,0.003,0.3,0.055,0.008,252.0,36.0,서울 종로구 종로35가길 19
5271,서울 종로구,도시대기,111123,종로구,2021050816,0.004,0.3,0.057,0.009,275.0,39.0,서울 종로구 종로35가길 19
5272,서울 종로구,도시대기,111123,종로구,2021050817,0.003,0.4,0.059,0.01,295.0,45.0,서울 종로구 종로35가길 19
5273,서울 종로구,도시대기,111123,종로구,2021050818,0.003,0.4,0.057,0.012,298.0,42.0,서울 종로구 종로35가길 19
5274,서울 종로구,도시대기,111123,종로구,2021050819,0.003,0.4,0.053,0.012,313.0,43.0,서울 종로구 종로35가길 19
5275,서울 종로구,도시대기,111123,종로구,2021050820,0.002,0.4,0.049,0.013,287.0,42.0,서울 종로구 종로35가길 19
5276,서울 종로구,도시대기,111123,종로구,2021050821,0.003,0.4,0.046,0.014,298.0,44.0,서울 종로구 종로35가길 19
5277,서울 종로구,도시대기,111123,종로구,2021050822,0.003,0.5,0.039,0.019,284.0,39.0,서울 종로구 종로35가길 19
5278,서울 종로구,도시대기,111123,종로구,2021050823,0.003,0.5,0.036,0.019,267.0,40.0,서울 종로구 종로35가길 19
5279,서울 종로구,도시대기,111123,종로구,2021050824,0.003,0.5,0.035,0.018,204.0,32.0,서울 종로구 종로35가길 19
5280,서울 종로구,도시대기,111123,종로구,2021050901,0.003,0.4,0.037,0.011,127.0,24.0,서울 종로구 종로35가길 19
5281,서울 종로구,도시대기,111123,종로구,2021050902,0.003,0.4,0.035,0.01,89.0,18.0,서울 종로구 종로35가길 19
5282,서울 종로구,도시대기,111123,종로구,2021050903,0.002,0.4,0.034,0.01,69.0,16.0,서울 종로구 종로35가길 19
5283,서울 종로구,도시대기,111123,종로구,2021050904,0.003,0.4,0.034,0.009,52.0,13.0,서울 종로구 종로35가길 19
5284,서울 종로구,도시대기,111123,종로구,2021050905,0.004,0.4,0.032,0.011,56.0,14.0,서울 종로구 종로35가길 19
5285,서울 종로구,도시대기,111123,종로구,2021050906,0.002,0.4,0.026,0.014,60.0,14.0,서울 종로구 종로35가길 19
5286,서울 종로구,도시대기,111123,종로구,2021050907,0.003,0.4,0.025,0.018,65.0,13.0,서울 종로구 종로35가길 19
5287,서울 종로구,도시대기,111123,종로구,2021050908,0.003,0.3,0.034,0.012,50.0,8.0,서울 종로구 종로35가길 19
5288,서울 종로구,도시대기,111123,종로구,2021050909,0.004,0.3,0.037,0.009,44.0,8.0,서울 종로구 종로35가길 19
5289,서울 종로구,도시대기,111123,종로구,2021050910,0.003,0.3,0.043,0.007,49.0,4.0,서울 종로구 종로35가길 19
5290,서울 종로구,도시대기,111123,종로구,2021050911,0.004,0.3,0.048,0.005,57.0,4.0,서울 종로구 종로35가길 19
5291,서울 종로구,도시대기,111123,종로구,2021050912,0.004,0.3,0.05,0.004,52.0,6.0,서울 종로구 종로35가길 19
5292,서울 종로구,도시대기,111123,종로구,2021050913,0.003,0.3,0.051,0.005,38.0,6.0,서울 종로구 종로35가길 19
5293,서울 종로구,도시대기,111123,종로구,2021050914,0.002,0.3,0.054,0.004,31.0,6.0,서울 종로구 종로35가길 19
5294,서울 종로구,도시대기,111123,종로구,2021050915,0.002,0.3,0.056,0.005,36.0,5.0,서울 종로구 종로35가길 19
5295,서울 종로구,도시대기,111123,종로구,2021050916,0.003,0.3,0.057,0.006,40.0,6.0,서울 종로구 종로35가길 19
5296,서울 종로구,도시대기,111123,종로구,2021050917,0.004,0.3,0.06,0.008,41.0,9.0,서울 종로구 종로35가길 19
5297,서울 종로구,도시대기,111123,종로구,2021050918,0.004,0.3,0.06,0.01,35.0,8.0,서울 종로구 종로35가길 19
5298,서울 종로구,도시대기,111123,종로구,2021050919,0.004,0.4,0.055,0.013,35.0,12.0,서울 종로구 종로35가길 19
5299,서울 종로구,도시대기,111123,종로구,2021050920,0.004,0.4,0.048,0.017,33.0,11.0,서울 종로구 종로35가길 19
5300,서울 종로구,도시대기,111123,종로구,2021050921,0.004,0.4,0.047,0.016,33.0,12.0,서울 종로구 종로35가길 19
5301,서울 종로구,도시대기,111123,종로구,2021050922,0.003,0.3,0.045,0.016,31.0,10.0,서울 종로구 종로35가길 19
5302,서울 종로구,도시대기,111123,종로구,2021050923,0.004,0.3,0.045,0.016,27.0,9.0,서울 종로구 종로35가길 19
5303,서울 종로구,도시대기,111123,종로구,2021050924,0.004,0.4,0.037,0.021,26.0,9.0,서울 종로구 종로35가길 19
5304,서울 종로구,도시대기,111123,종로구,2021051001,0.003,0.4,0.027,0.027,26.0,9.0,서울 종로구 종로35가길 19
5305,서울 종로구,도시대기,111123,종로구,2021051002,0.002,0.5,0.02,0.03,27.0,10.0,서울 종로구 종로35가길 19
5306,서울 종로구,도시대기,111123,종로구,2021051003,0.004,0.5,0.018,0.03,27.0,11.0,서울 종로구 종로35가길 19
5307,서울 종로구,도시대기,111123,종로구,2021051004,0.002,0.5,0.011,0.034,26.0,10.0,서울 종로구 종로35가길 19
5308,서울 종로구,도시대기,111123,종로구,2021051005,0.004,0.5,0.014,0.032,28.0,10.0,서울 종로구 종로35가길 19
5309,서울 종로구,도시대기,111123,종로구,2021051006,0.003,0.4,0.029,0.025,28.0,11.0,서울 종로구 종로35가길 19
5310,서울 종로구,도시대기,111123,종로구,2021051007,0.004,0.4,0.021,0.032,27.0,8.0,서울 종로구 종로35가길 19
5311,서울 종로구,도시대기,111123,종로구,2021051008,0.003,0.5,0.007,0.042,28.0,10.0,서울 종로구 종로35가길 19
5312,서울 종로구,도시대기,111123,종로구,2021051009,0.003,0.5,0.005,0.045,30.0,13.0,서울 종로구 종로35가길 19
5313,서울 종로구,도시대기,111123,종로구,2021051010,0.003,0.5,0.01,0.047,27.0,10.0,서울 종로구 종로35가길 19
5314,서울 종로구,도시대기,111123,종로구,2021051011,0.004,0.5,0.017,0.038,21.0,8.0,서울 종로구 종로35가길 19
5315,서울 종로구,도시대기,111123,종로구,2021051012,0.004,0.5,0.021,0.036,18.0,7.0,서울 종로구 종로35가길 19
5316,서울 종로구,도시대기,111123,종로구,2021051013,0.003,0.5,0.016,0.042,17.0,9.0,서울 종로구 종로35가길 19
5317,서울 종로구,도시대기,111123,종로구,2021051014,0.003,0.4,0.02,0.032,20.0,8.0,서울 종로구 종로35가길 19
5318,서울 종로구,도시대기,111123,종로구,2021051015,0.003,0.4,0.027,0.026,18.0,9.0,서울 종로구 종로35가길 19
5319,서울 종로구,도시대기,111123,종로구,2021051016,0.003,0.4,0.031,0.023,15.0,8.0,서울 종로구 종로35가길 19
5320,서울 종로구,도시대기,111123,종로구,2021051017,0.003,0.4,0.028,0.025,18.0,10.0,서울 종로구 종로35가길 19
