,지역,망,측정소코드,측정소명,측정일시,SO2,CO,O3,NO2,PM10,PM25,주소
1053,서울 종로구,도시대기,111123,종로구,2022021322,0.003,0.5,0.028,0.03,38.0,29.0,서울 종로구 종로35가길 19
1054,서울 종로구,도시대기,111123,종로구,2022021323,0.004,0.5,0.031,0.022,33.0,26.0,서울 종로구 종로35가길 19
1055,서울 종로구,도시대기,111123,종로구,2022021324,0.003,0.5,0.024,0.029,28.0,21.0,서울 종로구 종로35가길 19
1056,서울 종로구,도시대기,111123,종로구,2022021401,0.003,0.5,0.023,0.029,26.0,17.0,서울 종로구 종로35가길 19
1057,서울 종로구,도시대기,111123,종로구,2022021402,0.004,0.6,0.021,0.029,23.0,18.0,서울 종로구 종로35가길 19
1058,서울 종로구,도시대기,111123,종로구,2022021403,0.003,0.6,0.021,0.027,20.0,16.0,서울 종로구 종로35가길 19
1059,서울 종로구,도시대기,111123,종로구,2022021404,0.003,0.6,0.017,0.03,18.0,14.0,서울 종로구 종로35가길 19
1060,서울 종로구,도시대기,111123,종로구,2022021405,0.003,0.6,0.009,0.038,20.0,16.0,서울 종로구 종로35가길 19
1061,서울 종로구,도시대기,111123,종로구,2022021406,0.003,0.6,0.007,0.042,15.0,13.0,서울 종로구 종로35가길 19
1062,서울 종로구,도시대기,111123,종로구,2022021407,0.003,0.7,0.003,0.049,18.0,16.0,서울 종로구 종로35가길 19
1063,서울 종로구,도시대기,111123,종로구,2022021408,0.003,0.8,0.003,0.053,20.0,18.0,서울 종로구 종로35가길 19
1064,서울 종로구,도시대기,111123,종로구,2022021409,0.004,0.8,0.004,0.051,22.0,18.0,서울 종로구 종로35가길 19
1065,서울 종로구,도시대기,111123,종로구,2022021410,0.003,0.7,0.007,0.046,19.0,14.0,서울 종로구 종로35가길 19
1066,서울 종로구,도시대기,111123,종로구,2022021411,0.004,0.8,0.007,0.05,27.0,18.0,서울 종로구 종로35가길 19
1067,서울 종로구,도시대기,111123,종로구,2022021412,0.004,0.8,0.01,0.048,34.0,24.0,서울 종로구 종로35가길 19
1068,서울 종로구,도시대기,111123,종로구,2022021413,0.004,0.7,0.017,0.046,43.0,33.0,서울 종로구 종로35가길 19
1069,서울 종로구,도시대기,111123,종로구,2022021414,0.004,0.7,0.034,0.036,68.0,52.0,서울 종로구 종로35가길 19
1070,서울 종로구,도시대기,111123,종로구,2022021415,0.004,0.7,0.048,0.026,93.0,73.0,서울 종로구 종로35가길 19
1071,서울 종로구,도시대기,111123,종로구,2022021416,0.003,0.6,0.036,0.028,89.0,64.0,서울 종로구 종로35가길 19
1072,서울 종로구,도시대기,111123,종로구,2022021417,0.003,0.7,0.039,0.026,73.0,52.0,서울 종로구 종로35가길 19
1073,서울 종로구,도시대기,111123,종로구,2022021418,0.003,0.7,0.035,0.026,60.0,51.0,서울 종로구 종로35가길 19
1074,서울 종로구,도시대기,111123,종로구,2022021419,0.003,0.7,0.033,0.021,39.0,36.0,서울 종로구 종로35가길 19
1075,서울 종로구,도시대기,111123,종로구,2022021420,0.003,0.7,0.032,0.019,46.0,42.0,서울 종로구 종로35가길 19
1076,서울 종로구,도시대기,111123,종로구,2022021421,0.003,0.6,0.034,0.016,58.0,49.0,서울 종로구 종로35가길 19
1077,서울 종로구,도시대기,111123,종로구,2022021422,0.003,0.6,0.033,0.016,53.0,45.0,서울 종로구 종로35가길 19
1078,서울 종로구,도시대기,111123,종로구,2022021423,0.002,0.6,0.036,0.012,56.0,49.0,서울 종로구 종로35가길 19
1079,서울 종로구,도시대기,111123,종로구,2022021424,0.003,0.6,0.037,0.012,54.0,48.0,서울 종로구 종로35가길 19
1080,서울 종로구,도시대기,111123,종로구,2022021501,0.003,0.5,0.041,0.009,56.0,51.0,서울 종로구 종로35가길 19
1081,서울 종로구,도시대기,111123,종로구,2022021502,0.003,0.5,0.041,0.01,44.0,40.0,서울 종로구 종로35가길 19
1082,서울 종로구,도시대기,111123,종로구,2022021503,0.003,0.5,0.04,0.009,44.0,40.0,서울 종로구 종로35가길 19
1083,서울 종로구,도시대기,111123,종로구,2022021504,0.002,0.5,0.038,0.01,45.0,40.0,서울 종로구 종로35가길 19
1084,서울 종로구,도시대기,111123,종로구,2022021505,0.002,0.4,0.036,0.01,47.0,41.0,서울 종로구 종로35가길 19
1085,서울 종로구,도시대기,111123,종로구,2022021506,0.003,0.4,0.032,0.012,42.0,36.0,서울 종로구 종로35가길 19
1086,서울 종로구,도시대기,111123,종로구,2022021507,0.003,0.4,0.028,0.017,41.0,34.0,서울 종로구 종로35가길 19
1087,서울 종로구,도시대기,111123,종로구,2022021508,0.002,0.5,0.026,0.018,37.0,29.0,서울 종로구 종로35가길 19
1088,서울 종로구,도시대기,111123,종로구,2022021509,0.002,0.5,0.026,0.018,41.0,31.0,서울 종로구 종로35가길 19
1089,서울 종로구,도시대기,111123,종로구,2022021510,0.003,0.5,0.026,0.019,40.0,28.0,서울 종로구 종로35가길 19
1090,서울 종로구,도시대기,111123,종로구,2022021511,0.003,0.4,0.028,0.017,43.0,29.0,서울 종로구 종로35가길 19
1091,서울 종로구,도시대기,111123,종로구,2022021512,0.003,0.5,0.03,0.017,40.0,28.0,서울 종로구 종로35가길 19
1092,서울 종로구,도시대기,111123,종로구,2022021513,0.003,0.5,0.033,0.015,41.0,27.0,서울 종로구 종로35가길 19
1093,서울 종로구,도시대기,111123,종로구,2022021514,0.003,0.5,0.035,0.015,38.0,27.0,서울 종로구 종로35가길 19
1094,서울 종로구,도시대기,111123,종로구,2022021515,0.003,0.4,0.036,0.014,35.0,24.0,서울 종로구 종로35가길 19
1095,서울 종로구,도시대기,111123,종로구,2022021516,0.003,0.4,0.035,0.014,33.0,22.0,서울 종로구 종로35가길 19
1096,서울 종로구,도시대기,111123,종로구,2022021517,0.003,0.4,0.032,0.018,31.0,18.0,서울 종로구 종로35가길 19
1097,서울 종로구,도시대기,111123,종로구,2022021518,0.003,0.4,0.032,0.018,28.0,16.0,서울 종로구 종로35가길 19
1098,서울 종로구,도시대기,111123,종로구,2022021519,0.003,0.4,0.034,0.015,25.0,14.0,서울 종로구 종로35가길 19
1099,서울 종로구,도시대기,111123,종로구,2022021520,0.003,0.4,0.034,0.014,22.0,14.0,서울 종로구 종로35가길 19
1100,서울 종로구,도시대기,111123,종로구,2022021521,0.003,0.4,0.034,0.015,22.0,11.0,서울 종로구 종로35가길 19
1101,서울 종로구,도시대기,111123,종로구,2022021522,0.003,0.4,0.034,0.013,18.0,12.0,서울 종로구 종로35가길 19
1102,서울 종로구,도시대기,111123,종로구,2022021523,0.003,0.4,0.035,0.012,24.0,15.0,서울 종로구 종로35가길 19
1103,서울 종로구,도시대기,111123,종로구,2022021524,0.003,0.4,0.037,0.01,24.0,19.0,서울 종로구 종로35가길 19
1104,서울 종로구,도시대기,111123,종로구,2022021601,0.002,0.4,0.037,0.011,29.0,22.0,서울 종로구 종로35가길 19
1105,서울 종로구,도시대기,111123,종로구,2022021602,0.003,0.4,0.036,0.011,24.0,21.0,서울 종로구 종로35가길 19
1106,서울 종로구,도시대기,111123,종로구,2022021603,0.003,0.4,0.035,0.012,26.0,22.0,서울 종로구 종로35가길 19
1107,서울 종로구,도시대기,111123,종로구,2022021604,0.003,0.4,0.035,0.01,25.0,22.0,서울 종로구 종로35가길 19
1108,서울 종로구,도시대기,111123,종로구,2022021605,0.002,0.5,0.031,0.012,25.0,25.0,서울 종로구 종로35가길 19
1109,서울 종로구,도시대기,111123,종로구,2022021606,0.003,0.5,0.029,0.013,29.0,25.0,서울 종로구 종로35가길 19
1110,서울 종로구,도시대기,111123,종로구,2022021607,0.003,0.5,0.024,0.018,31.0,26.0,서울 종로구 종로35가길 19
1111,서울 종로구,도시대기,111123,종로구,2022021608,0.003,0.5,0.025,0.017,32.0,28.0,서울 종로구 종로35가길 19
1112,서울 종로구,도시대기,111123,종로구,2022021609,0.003,0.5,0.026,0.015,31.0,27.0,서울 종로구 종로35가길 19
1113,서울 종로구,도시대기,111123,종로구,2022021610,0.003,0.5,0.027,0.015,31.0,25.0,서울 종로구 종로35가길 19
1114,서울 종로구,도시대기,111123,종로구,2022021611,0.003,0.5,0.031,0.013,33.0,27.0,서울 종로구 종로35가길 19
1115,서울 종로구,도시대기,111123,종로구,2022021612,0.003,0.5,0.033,0.013,31.0,24.0,서울 종로구 종로35가길 19
1116,서울 종로구,도시대기,111123,종로구,2022021613,0.003,0.4,0.035,0.011,31.0,26.0,서울 종로구 종로35가길 19
1117,서울 종로구,도시대기,111123,종로구,2022021614,0.003,0.4,0.037,0.01,31.0,24.0,서울 종로구 종로35가길 19
1118,서울 종로구,도시대기,111123,종로구,2022021615,0.003,0.4,0.038,0.01,31.0,22.0,서울 종로구 종로35가길 19
1119,서울 종로구,도시대기,111123,종로구,2022021616,0.003,0.4,0.037,0.012,35.0,24.0,서울 종로구 종로35가길 19
1120,서울 종로구,도시대기,111123,종로구,2022021617,0.003,0.4,0.036,0.012,38.0,22.0,서울 종로구 종로35가길 19
1121,서울 종로구,도시대기,111123,종로구,2022021618,0.003,0.4,0.034,0.013,27.0,14.0,서울 종로구 종로35가길 19
1122,서울 종로구,도시대기,111123,종로구,2022021619,0.003,0.4,0.032,0.016,25.0,14.0,서울 종로구 종로35가길 19
1123,서울 종로구,도시대기,111123,종로구,2022021620,0.003,0.4,0.033,0.012,22.0,14.0,서울 종로구 종로35가길 19
1124,서울 종로구,도시대기,111123,종로구,2022021621,0.003,0.4,0.035,0.011,21.0,11.0,서울 종로구 종로35가길 19
1125,서울 종로구,도시대기,111123,종로구,2022021622,0.003,0.4,0.034,0.01,22.0,13.0,서울 종로구 종로35가길 19
1126,서울 종로구,도시대기,111123,종로구,2022021623,0.003,0.4,0.033,0.012,22.0,16.0,서울 종로구 종로35가길 19
1127,서울 종로구,도시대기,111123,종로구,2022021624,0.003,0.4,0.033,0.011,22.0,16.0,서울 종로구 종로35가길 19
1128,서울 종로구,도시대기,111123,종로구,2022021701,0.003,0.4,0.033,0.01,23.0,17.0,서울 종로구 종로35가길 19
1129,서울 종로구,도시대기,111123,종로구,2022021702,0.003,0.4,0.034,0.011,23.0,17.0,서울 종로구 종로35가길 19
1130,서울 종로구,도시대기,111123,종로구,2022021703,0.003,0.4,0.032,0.009,25.0,20.0,서울 종로구 종로35가길 19
1131,서울 종로구,도시대기,111123,종로구,2022021704,0.003,0.4,0.032,0.009,24.0,17.0,서울 종로구 종로35가길 19
1132,서울 종로구,도시대기,111123,종로구,2022021705,0.003,0.4,0.03,0.011,22.0,19.0,서울 종로구 종로35가길 19
1133,서울 종로구,도시대기,111123,종로구,2022021706,0.003,0.4,0.025,0.015,22.0,15.0,서울 종로구 종로35가길 19
1134,서울 종로구,도시대기,111123,종로구,2022021707,0.003,0.4,0.025,0.015,24.0,20.0,서울 종로구 종로35가길 19
1135,서울 종로구,도시대기,111123,종로구,2022021708,0.003,0.4,0.024,0.015,24.0,18.0,서울 종로구 종로35가길 19
1136,서울 종로구,도시대기,111123,종로구,2022021709,0.003,0.4,0.024,0.015,27.0,20.0,서울 종로구 종로35가길 19
1137,서울 종로구,도시대기,111123,종로구,2022021710,0.003,0.4,0.026,0.014,23.0,16.0,서울 종로구 종로35가길 19
1138,서울 종로구,도시대기,111123,종로구,2022021711,0.004,0.4,0.028,0.013,26.0,20.0,서울 종로구 종로35가길 19
1139,서울 종로구,도시대기,111123,종로구,2022021712,0.003,0.4,0.029,0.014,30.0,22.0,서울 종로구 종로35가길 19
1140,서울 종로구,도시대기,111123,종로구,2022021713,0.004,0.4,0.031,0.013,28.0,24.0,서울 종로구 종로35가길 19
1141,서울 종로구,도시대기,111123,종로구,2022021714,0.003,0.5,0.03,0.016,34.0,25.0,서울 종로구 종로35가길 19
1142,서울 종로구,도시대기,111123,종로구,2022021715,0.003,0.5,0.031,0.017,35.0,27.0,서울 종로구 종로35가길 19
1143,서울 종로구,도시대기,111123,종로구,2022021716,0.003,0.5,0.029,0.02,32.0,25.0,서울 종로구 종로35가길 19
1144,서울 종로구,도시대기,111123,종로구,2022021717,0.003,0.5,0.027,0.025,44.0,30.0,서울 종로구 종로35가길 19
1145,서울 종로구,도시대기,111123,종로구,2022021718,0.003,0.5,0.024,0.026,41.0,32.0,서울 종로구 종로35가길 19
1146,서울 종로구,도시대기,111123,종로구,2022021719,0.004,0.5,0.022,0.028,38.0,31.0,서울 종로구 종로35가길 19
1147,서울 종로구,도시대기,111123,종로구,2022021720,0.003,0.6,0.018,0.031,36.0,28.0,서울 종로구 종로35가길 19
1148,서울 종로구,도시대기,111123,종로구,2022021721,0.004,0.6,0.02,0.03,37.0,30.0,서울 종로구 종로35가길 19
1149,서울 종로구,도시대기,111123,종로구,2022021722,0.003,0.5,0.023,0.025,33.0,27.0,서울 종로구 종로35가길 19
1150,서울 종로구,도시대기,111123,종로구,2022021723,0.003,0.6,0.018,0.031,33.0,27.0,서울 종로구 종로35가길 19
1151,서울 종로구,도시대기,111123,종로구,2022021724,0.003,0.6,0.007,0.045,31.0,25.0,서울 종로구 종로35가길 19
1152,서울 종로구,도시대기,111123,종로구,2022021801,0.003,0.6,0.01,0.043,33.0,29.0,서울 종로구 종로35가길 19
1153,서울 종로구,도시대기,111123,종로구,2022021802,0.003,0.7,0.002,0.052,33.0,27.0,서울 종로구 종로35가길 19
1154,서울 종로구,도시대기,111123,종로구,2022021803,0.003,0.8,0.002,0.052,37.0,29.0,서울 종로구 종로35가길 19
1155,서울 종로구,도시대기,111123,종로구,2022021804,0.004,0.7,0.004,0.046,34.0,29.0,서울 종로구 종로35가길 19
1156,서울 종로구,도시대기,111123,종로구,2022021805,0.003,0.8,0.002,0.045,37.0,31.0,서울 종로구 종로35가길 19
1157,서울 종로구,도시대기,111123,종로구,2022021806,0.003,0.8,0.002,0.048,36.0,32.0,서울 종로구 종로35가길 19
1158,서울 종로구,도시대기,111123,종로구,2022021807,0.004,0.9,0.002,0.05,37.0,35.0,서울 종로구 종로35가길 19
1159,서울 종로구,도시대기,111123,종로구,2022021808,0.003,1.0,0.002,0.051,39.0,34.0,서울 종로구 종로35가길 19
1160,서울 종로구,도시대기,111123,종로구,2022021809,0.004,0.8,0.005,0.048,39.0,34.0,서울 종로구 종로35가길 19
1161,서울 종로구,도시대기,111123,종로구,2022021810,0.004,0.7,0.009,0.041,38.0,29.0,서울 종로구 종로35가길 19
1162,서울 종로구,도시대기,111123,종로구,2022021811,0.004,0.7,0.014,0.036,40.0,33.0,서울 종로구 종로35가길 19
1163,서울 종로구,도시대기,111123,종로구,2022021812,0.004,0.6,0.016,0.036,42.0,32.0,서울 종로구 종로35가길 19
1164,서울 종로구,도시대기,111123,종로구,2022021813,0.004,0.6,0.019,0.033,44.0,31.0,서울 종로구 종로35가길 19
1165,서울 종로구,도시대기,111123,종로구,2022021814,0.003,0.6,0.019,0.036,42.0,30.0,서울 종로구 종로35가길 19
1166,서울 종로구,도시대기,111123,종로구,2022021815,0.003,0.6,0.019,0.037,43.0,32.0,서울 종로구 종로35가길 19
1167,서울 종로구,도시대기,111123,종로구,2022021816,,,,,,,서울 종로구 종로35가길 19
1168,서울 종로구,도시대기,111123,종로구,2022021817,,,,,,,서울 종로구 종로35가길 19
1169,서울 종로구,도시대기,111123,종로구,2022021818,,,,,,,서울 종로구 종로35가길 19
1170,서울 종로구,도시대기,111123,종로구,2022021819,0.004,0.7,0.003,0.062,70.0,47.0,서울 종로구 종로35가길 19
1171,서울 종로구,도시대기,111123,종로구,2022021820,0.004,0.6,0.003,0.058,54.0,38.0,서울 종로구 종로35가길 19
1172,서울 종로구,도시대기,111123,종로구,2022021821,0.004,0.7,0.004,0.056,46.0,38.0,서울 종로구 종로35가길 19
1173,서울 종로구,도시대기,111123,종로구,2022021822,0.004,0.7,0.003,0.054,42.0,31.0,서울 종로구 종로35가길 19
1174,서울 종로구,도시대기,111123,종로구,2022021823,0.004,0.8,0.002,0.054,47.0,35.0,서울 종로구 종로35가길 19
1175,서울 종로구,도시대기,111123,종로구,2022021824,0.003,0.7,0.003,0.049,46.0,38.0,서울 종로구 종로35가길 19
1176,서울 종로구,도시대기,111123,종로구,2022021901,0.004,0.6,0.01,0.035,44.0,42.0,서울 종로구 종로35가길 19
1177,서울 종로구,도시대기,111123,종로구,2022021902,0.003,0.6,0.018,0.024,42.0,35.0,서울 종로구 종로35가길 19
1178,서울 종로구,도시대기,111123,종로구,2022021903,0.003,0.6,0.013,0.032,42.0,37.0,서울 종로구 종로35가길 19
1179,서울 종로구,도시대기,111123,종로구,2022021904,0.003,0.6,0.009,0.036,42.0,36.0,서울 종로구 종로35가길 19
1180,서울 종로구,도시대기,111123,종로구,2022021905,0.003,0.6,0.015,0.028,46.0,38.0,서울 종로구 종로35가길 19
1181,서울 종로구,도시대기,111123,종로구,2022021906,0.003,0.6,0.018,0.026,43.0,37.0,서울 종로구 종로35가길 19
1182,서울 종로구,도시대기,111123,종로구,2022021907,0.003,0.6,0.006,0.04,47.0,41.0,서울 종로구 종로35가길 19
1183,서울 종로구,도시대기,111123,종로구,2022021908,0.003,0.6,0.012,0.032,45.0,39.0,서울 종로구 종로35가길 19
1184,서울 종로구,도시대기,111123,종로구,2022021909,0.003,0.6,0.014,0.034,43.0,37.0,서울 종로구 종로35가길 19
1185,서울 종로구,도시대기,111123,종로구,2022021910,0.003,0.6,0.017,0.031,37.0,30.0,서울 종로구 종로35가길 19
1186,서울 종로구,도시대기,111123,종로구,2022021911,0.003,0.5,0.022,0.026,41.0,31.0,서울 종로구 종로35가길 19
1187,서울 종로구,도시대기,111123,종로구,2022021912,0.003,0.5,0.023,0.024,38.0,28.0,서울 종로구 종로35가길 19
1188,서울 종로구,도시대기,111123,종로구,2022021913,0.003,0.5,0.03,0.019,36.0,26.0,서울 종로구 종로35가길 19
1189,서울 종로구,도시대기,111123,종로구,2022021914,0.003,0.4,0.035,0.014,38.0,29.0,서울 종로구 종로35가길 19
1190,서울 종로구,도시대기,111123,종로구,2022021915,0.003,0.4,0.041,0.011,38.0,30.0,서울 종로구 종로35가길 19
1191,서울 종로구,도시대기,111123,종로구,2022021916,0.004,0.4,0.041,0.011,36.0,27.0,서울 종로구 종로35가길 19
1192,서울 종로구,도시대기,111123,종로구,2022021917,0.003,0.5,0.039,0.013,44.0,34.0,서울 종로구 종로35가길 19
1193,서울 종로구,도시대기,111123,종로구,2022021918,0.003,0.5,0.034,0.017,44.0,32.0,서울 종로구 종로35가길 19
1194,서울 종로구,도시대기,111123,종로구,2022021919,0.003,0.5,0.035,0.015,40.0,29.0,서울 종로구 종로35가길 19
1195,서울 종로구,도시대기,111123,종로구,2022021920,0.003,0.5,0.035,0.013,38.0,25.0,서울 종로구 종로35가길 19
1196,서울 종로구,도시대기,111123,종로구,2022021921,0.002,0.4,0.037,0.009,46.0,24.0,서울 종로구 종로35가길 19
1197,서울 종로구,도시대기,111123,종로구,2022021922,0.003,0.3,0.038,0.007,30.0,14.0,서울 종로구 종로35가길 19
1198,서울 종로구,도시대기,111123,종로구,2022021923,0.002,0.4,0.036,0.009,26.0,13.0,서울 종로구 종로35가길 19
1199,서울 종로구,도시대기,111123,종로구,2022021924,0.003,0.4,0.034,0.01,27.0,15.0,서울 종로구 종로35가길 19
1200,서울 종로구,도시대기,111123,종로구,2022022001,0.003,0.4,0.033,0.011,28.0,17.0,서울 종로구 종로35가길 19
1201,서울 종로구,도시대기,111123,종로구,2022022002,0.003,0.4,0.035,0.008,26.0,17.0,서울 종로구 종로35가길 19
1202,서울 종로구,도시대기,111123,종로구,2022022003,0.002,0.4,0.035,0.006,35.0,16.0,서울 종로구 종로35가길 19
1203,서울 종로구,도시대기,111123,종로구,2022022004,0.003,0.4,0.035,0.006,49.0,18.0,서울 종로구 종로35가길 19
1204,서울 종로구,도시대기,111123,종로구,2022022005,0.003,0.4,0.033,0.007,42.0,20.0,서울 종로구 종로35가길 19
1205,서울 종로구,도시대기,111123,종로구,2022022006,0.003,0.4,0.032,0.007,35.0,21.0,서울 종로구 종로35가길 19
1206,서울 종로구,도시대기,111123,종로구,2022022007,0.003,0.4,0.031,0.008,39.0,21.0,서울 종로구 종로35가길 19
1207,서울 종로구,도시대기,111123,종로구,2022022008,0.003,0.4,0.031,0.01,35.0,24.0,서울 종로구 종로35가길 19
1208,서울 종로구,도시대기,111123,종로구,2022022009,0.003,0.4,0.031,0.009,36.0,22.0,서울 종로구 종로35가길 19
1209,서울 종로구,도시대기,111123,종로구,2022022010,0.003,0.4,0.034,0.008,29.0,20.0,서울 종로구 종로35가길 19
1210,서울 종로구,도시대기,111123,종로구,2022022011,0.003,0.4,0.037,0.006,32.0,20.0,서울 종로구 종로35가길 19
1211,서울 종로구,도시대기,111123,종로구,2022022012,0.002,0.3,0.039,0.006,25.0,16.0,서울 종로구 종로35가길 19
1212,서울 종로구,도시대기,111123,종로구,2022022013,0.003,0.3,0.04,0.006,27.0,13.0,서울 종로구 종로35가길 19
1213,서울 종로구,도시대기,111123,종로구,2022022014,0.003,0.3,0.041,0.005,25.0,12.0,서울 종로구 종로35가길 19
1214,서울 종로구,도시대기,111123,종로구,2022022015,0.002,0.3,0.042,0.006,28.0,16.0,서울 종로구 종로35가길 19
1215,서울 종로구,도시대기,111123,종로구,2022022016,0.003,0.4,0.044,0.006,32.0,15.0,서울 종로구 종로35가길 19
1216,서울 종로구,도시대기,111123,종로구,2022022017,0.003,0.3,0.043,0.007,35.0,13.0,서울 종로구 종로35가길 19
1217,서울 종로구,도시대기,111123,종로구,2022022018,0.003,0.4,0.04,0.01,32.0,16.0,서울 종로구 종로35가길 19
1218,서울 종로구,도시대기,111123,종로구,2022022019,0.003,0.4,0.038,0.012,29.0,16.0,서울 종로구 종로35가길 19
1219,서울 종로구,도시대기,111123,종로구,2022022020,0.003,0.4,0.038,0.012,23.0,12.0,서울 종로구 종로35가길 19
1220,서울 종로구,도시대기,111123,종로구,2022022021,0.003,0.4,0.039,0.011,23.0,11.0,서울 종로구 종로35가길 19
1221,서울 종로구,도시대기,111123,종로구,2022022022,0.003,0.4,0.037,0.011,21.0,12.0,서울 종로구 종로35가길 19
1222,서울 종로구,도시대기,111123,종로구,2022022023,0.003,0.4,0.033,0.013,22.0,14.0,서울 종로구 종로35가길 19
1223,서울 종로구,도시대기,111123,종로구,2022022024,0.003,0.4,0.032,0.014,22.0,14.0,서울 종로구 종로35가길 19
1224,서울 종로구,도시대기,111123,종로구,2022022101,0.003,0.4,0.032,0.014,23.0,14.0,서울 종로구 종로35가길 19
1225,서울 종로구,도시대기,111123,종로구,2022022102,0.003,0.4,0.034,0.011,20.0,14.0,서울 종로구 종로35가길 19
1226,서울 종로구,도시대기,111123,종로구,2022022103,0.003,0.4,0.036,0.01,18.0,14.0,서울 종로구 종로35가길 19
1227,서울 종로구,도시대기,111123,종로구,2022022104,0.002,0.4,0.029,0.017,18.0,12.0,서울 종로구 종로35가길 19
1228,서울 종로구,도시대기,111123,종로구,2022022105,0.003,0.4,0.022,0.025,21.0,14.0,서울 종로구 종로35가길 19
1229,서울 종로구,도시대기,111123,종로구,2022022106,0.002,0.5,0.018,0.03,19.0,13.0,서울 종로구 종로35가길 19
1230,서울 종로구,도시대기,111123,종로구,2022022107,0.003,0.6,0.003,0.048,21.0,15.0,서울 종로구 종로35가길 19
1231,서울 종로구,도시대기,111123,종로구,2022022108,0.003,0.7,0.002,0.055,22.0,16.0,서울 종로구 종로35가길 19
1232,서울 종로구,도시대기,111123,종로구,2022022109,0.004,0.8,0.004,0.056,26.0,18.0,서울 종로구 종로35가길 19
1233,서울 종로구,도시대기,111123,종로구,2022022110,0.003,0.6,0.013,0.039,26.0,16.0,서울 종로구 종로35가길 19
1234,서울 종로구,도시대기,111123,종로구,2022022111,0.004,0.6,0.017,0.033,30.0,20.0,서울 종로구 종로35가길 19
1235,서울 종로구,도시대기,111123,종로구,2022022112,0.004,0.6,0.022,0.029,31.0,18.0,서울 종로구 종로35가길 19
1236,서울 종로구,도시대기,111123,종로구,2022022113,0.003,0.6,0.023,0.027,33.0,22.0,서울 종로구 종로35가길 19
1237,서울 종로구,도시대기,111123,종로구,2022022114,0.003,0.5,0.031,0.02,30.0,18.0,서울 종로구 종로35가길 19
1238,서울 종로구,도시대기,111123,종로구,2022022115,0.003,0.4,0.038,0.013,40.0,19.0,서울 종로구 종로35가길 19
1239,서울 종로구,도시대기,111123,종로구,2022022116,0.003,0.4,0.038,0.013,39.0,17.0,서울 종로구 종로35가길 19
1240,서울 종로구,도시대기,111123,종로구,2022022117,0.003,0.4,0.038,0.014,35.0,17.0,서울 종로구 종로35가길 19
1241,서울 종로구,도시대기,111123,종로구,2022022118,0.003,0.4,0.038,0.015,33.0,18.0,서울 종로구 종로35가길 19
1242,서울 종로구,도시대기,111123,종로구,2022022119,0.003,0.5,0.033,0.017,33.0,20.0,서울 종로구 종로35가길 19
1243,서울 종로구,도시대기,111123,종로구,2022022120,0.003,0.4,0.033,0.016,29.0,19.0,서울 종로구 종로35가길 19
1244,서울 종로구,도시대기,111123,종로구,2022022121,0.003,0.4,0.037,0.012,32.0,18.0,서울 종로구 종로35가길 19
1245,서울 종로구,도시대기,111123,종로구,2022022122,0.003,0.5,0.035,0.012,25.0,18.0,서울 종로구 종로35가길 19
1246,서울 종로구,도시대기,111123,종로구,2022022123,0.003,0.5,0.037,0.01,29.0,21.0,서울 종로구 종로35가길 19
1247,서울 종로구,도시대기,111123,종로구,2022022124,0.003,0.4,0.037,0.011,26.0,20.0,서울 종로구 종로35가길 19
1248,서울 종로구,도시대기,111123,종로구,2022022201,0.002,0.5,0.035,0.012,29.0,22.0,서울 종로구 종로35가길 19
1249,서울 종로구,도시대기,111123,종로구,2022022202,0.003,0.4,0.034,0.012,28.0,22.0,서울 종로구 종로35가길 19
1250,서울 종로구,도시대기,111123,종로구,2022022203,0.003,0.4,0.036,0.01,29.0,20.0,서울 종로구 종로35가길 19
1251,서울 종로구,도시대기,111123,종로구,2022022204,0.003,0.4,0.034,0.01,26.0,21.0,서울 종로구 종로35가길 19
1252,서울 종로구,도시대기,111123,종로구,2022022205,0.003,0.4,0.033,0.01,29.0,20.0,서울 종로구 종로35가길 19
1253,서울 종로구,도시대기,111123,종로구,2022022206,0.003,0.4,0.03,0.012,26.0,19.0,서울 종로구 종로35가길 19
1254,서울 종로구,도시대기,111123,종로구,2022022207,0.002,0.4,0.026,0.016,26.0,17.0,서울 종로구 종로35가길 19
1255,서울 종로구,도시대기,111123,종로구,2022022208,0.003,0.4,0.023,0.021,26.0,16.0,서울 종로구 종로35가길 19
1256,서울 종로구,도시대기,111123,종로구,2022022209,0.003,0.4,0.027,0.018,26.0,15.0,서울 종로구 종로35가길 19
1257,서울 종로구,도시대기,111123,종로구,2022022210,0.003,0.4,0.033,0.013,24.0,10.0,서울 종로구 종로35가길 19
1258,서울 종로구,도시대기,111123,종로구,2022022211,0.004,0.4,0.032,0.015,25.0,13.0,서울 종로구 종로35가길 19
1259,서울 종로구,도시대기,111123,종로구,2022022212,0.003,0.4,0.035,0.012,27.0,13.0,서울 종로구 종로35가길 19
1260,서울 종로구,도시대기,111123,종로구,2022022213,0.003,0.4,0.037,0.011,32.0,16.0,서울 종로구 종로35가길 19
1261,서울 종로구,도시대기,111123,종로구,2022022214,0.003,0.4,0.037,0.01,35.0,19.0,서울 종로구 종로35가길 19
1262,서울 종로구,도시대기,111123,종로구,2022022215,0.003,0.4,0.039,0.011,37.0,19.0,서울 종로구 종로35가길 19
1263,서울 종로구,도시대기,111123,종로구,2022022216,0.003,0.4,0.039,0.012,36.0,19.0,서울 종로구 종로35가길 19
1264,서울 종로구,도시대기,111123,종로구,2022022217,0.003,0.4,0.038,0.012,37.0,21.0,서울 종로구 종로35가길 19
